name,image,status,detail,variables,binaries,integers,continuous,constraints,instance_digest,manifest_digest,source_qplib_digest
QPLIB_8605,ghcr.io/jij-inc/ommx/v2.8/qplib:8605,published,,5000,0,0,5000,2,sha256:1a75e49ce83f4737c1fa8bcb6caa5aae7fae2f7a4cda088e9cd98ce8116d7d72,sha256:375117496543f09664d9160d53b6463c41fce353a0327763110df2dfb16a553c,sha256:d2800f51edcd2d652befdd03b4d1dbd1885377e6b665db2a8528fb46b45be9fb
QPLIB_8616,ghcr.io/jij-inc/ommx/v2.8/qplib:8616,published,,13870,0,0,13870,20808,sha256:a54acaf49f8ad3e045ef1191ee11c0941a6ab12b6762044e66ded80272219331,sha256:ec5619342e055f7065bb838729e1ded8bb0ac33eae8e38833e7c9809080f76c2,sha256:351094962982fc2420ca297c4806a0f398efae26e96b0bb9dd0394945c0e788b
QPLIB_8683,ghcr.io/jij-inc/ommx/v2.8/qplib:8683,published,,200008,0,0,200008,280000,sha256:080152b59ede044b407c9ddd180e565596aeb491f930686bf09dd36cfaa9cb42,sha256:3b688b9040ade28aa806b32c21ce856e00dfc4ab8bdc475e6abd5bd63e236471,sha256:a16eb19f026408d2d2895ee65584e12124c6198938fbe64b4087de0bfd360451
QPLIB_8685,ghcr.io/jij-inc/ommx/v2.8/qplib:8685,published,,772,0,0,772,10000,sha256:214055adc5494312c721d62a082a88727b53fc08e4fc657ba940a96a08e570d9,sha256:8bda3e428f28992564fa5164ea6f8237e795247db1eaefc7dd2c4e0e69fbc20e,sha256:1208806d2e4974c6440ab7b28c6de69ea422a8575a14bd96b1cbc9fe7efd95fa
QPLIB_8758,ghcr.io/jij-inc/ommx/v2.8/qplib:8758,published,,2070,0,0,2070,3962,sha256:a7b7ea12b383765b3f2c623c90af31efd81d34351fe6d5bd8dab02709df9ed70,sha256:412fac319a3b77b8db17a8cc21496f8221cea92767d8a8df58e48f9f3a996f50,sha256:92a96d0fa2031a7e8d1dda03ab799e74c7d97489a4b1c0d802755b778428aa91
QPLIB_8777,ghcr.io/jij-inc/ommx/v2.8/qplib:8777,published,,10000,0,0,10000,5000,sha256:bc5f8058d3c20f88a33f5c3f5f4e020798e1d39586c9fc2e34bd585e99b8d12a,sha256:f4e84bfc4c16b0aaadbe7c44f0abd64fc4981a58742925c48916bd3ee3b921f0,sha256:8cce122f54256e5223ed81a76cc6247b97d3dd2335dba51d837283f6c0c471cb
QPLIB_8784,ghcr.io/jij-inc/ommx/v2.8/qplib:8784,published,,200,0,0,200,5048,sha256:4d309f38de1f746af84212504330e02282e1c5b1e693189bff239a0d5bd9f0b3,sha256:0fa8bfd315076c5280289f27d0f205ead57e76602c0c2b8ae55211d219141c78,sha256:18d9492832c3d5276352c4fbee5d72f9aeca0c6cf6b70e40d8d46ed05d1dc1ff
QPLIB_8785,ghcr.io/jij-inc/ommx/v2.8/qplib:8785,published,,10399,0,0,10399,22724,sha256:6cf75357810dc81777ddaa8b68ce60c58401b3d4708430adbdd0d201849570bf,sha256:b33fc59ed1914f7f5ceedb6911535559290a6d7b1df342f95838c68c1cb55590,sha256:567d271815993ea9830e58fb94dde046333566d755c4740e26f57fb9719591f9
QPLIB_8790,ghcr.io/jij-inc/ommx/v2.8/qplib:8790,published,,39204,0,0,39204,0,sha256:d672a549746c18034748fd6044a80f8eb51e98ed2c6bc9385acd2628203b7aa3,sha256:58c57d5f2a2237aac09312e144de8ed69339c3bf32fbdcb25bd5c2e090f132dd,sha256:e9605d515f9e4eb89634fdb0a8ee0561489b11997ad2402668fa36ddfef6d2ac
QPLIB_8792,ghcr.io/jij-inc/ommx/v2.8/qplib:8792,published,,15129,0,0,15129,0,sha256:e58e966c8fb0ee195101c93092511cb0691da66ad1859531900a03f9fe05d082,sha256:4b665a2294c68b7f7164b0de2faa011d64dc40cea21f47fd814c61ac84a9a2ef,sha256:8b0555d0468fadae11441875b31eeeae774e7974772994f592af23ef28bad962
QPLIB_8803,ghcr.io/jij-inc/ommx/v2.8/qplib:8803,published,,150002,0,0,150002,200000,sha256:00d067645932a53c0262256575fae0ff7c575d2fc5c520571491b2875389915c,sha256:b76b6b342551d4617a10e07d64bba223c94750ab5ce7c9c52e02a5a1cf72d1bb,sha256:dfdafeb00ae179ba0a5a5a23687869c8722428170b5103e9e18529934948fa49
QPLIB_8810,ghcr.io/jij-inc/ommx/v2.8/qplib:8810,published,,150002,0,0,150002,200000,sha256:c2d91c7eb0568853fcb9031ccb06a7befb99181d253bc21c3322453f59d3868d,sha256:945ac5272cf09a94ad0d03033f043f4a26a182034a661d944fbc7ff4d301ebb1,sha256:3c697f86e7e05912c9191030c1181c6b0409ab631e232744e3b0387e7ca8912d
QPLIB_8815,ghcr.io/jij-inc/ommx/v2.8/qplib:8815,published,,30010,0,0,30010,45009,sha256:7b6caf838fe75d1dfad198369141a5e79384f9b11bd985dd1f224a7aa84cc05d,sha256:01b8b5a26fbafaa733283c9651807541c7612b50c62c4e8dbdbe77de8cafedb8,sha256:d8726e77bee7b28d2f6848173af9d75bc9ce8c5d38e6fc0a61101d46adf1a9bb
QPLIB_8845,ghcr.io/jij-inc/ommx/v2.8/qplib:8845,published,,1546,0,0,1546,1267,sha256:9c341c136e907257647c789276197ba36ec54ce61d707b639e7453fdd4f93c8d,sha256:01cc16343607a4676f99a00b6669ddf3ec581c375e2fda95d662d981443a8247,sha256:6e245ab7aec4c7a96b68818a175c398a0d388e936bc73f467d821849b09bb93b
QPLIB_8906,ghcr.io/jij-inc/ommx/v2.8/qplib:8906,published,,5223,0,0,5223,1570,sha256:94230a3eb50cc4c3c767f2bb2c9bd2279fd25be36e0ffdba7bba1d0625f6142d,sha256:89e2977379acd3a4622933d9a0f004bd4eaf1d8aaa19487b899d53a366f717ac,sha256:29dd7c0295e04610d14b1c1abc6a0c8184400d2cbfc3b584695557cdc768976c
QPLIB_8938,ghcr.io/jij-inc/ommx/v2.8/qplib:8938,published,,4001,0,0,4001,11999,sha256:d44f98ca8c130b915d157da50117e75e5823801e825acb86b21de6f6e7f8c840,sha256:e883f2202cb867db9050d6eb16a25d461d7b4d1cb285ca40e778e8672cc6c279,sha256:243df0111d84b1cfcf58d24d15c7edb10561077ecbad1c2e53da63e847f515e4
QPLIB_8991,ghcr.io/jij-inc/ommx/v2.8/qplib:8991,published,,14400,0,0,14400,0,sha256:e50ce69dc26b93ab4e001cf2030a6db69e0e6b4580d8dede026eda128feb0d24,sha256:b7a28825ab62bedc124a8ab1bb553c18b2c4f08f43870e46b82ce5814bea9e50,sha256:fc5257b9a21edda9f80a7c0ef8ac42151523a68b5be5e7eb26348b6a9dcb3db5
QPLIB_9002,ghcr.io/jij-inc/ommx/v2.8/qplib:9002,published,,2890,0,0,2890,3298,sha256:eb9753ecbfe97569ecccf39b1f86e7a539fbc8fbc1b8d0bab05e2b6ad7b4e1ab,sha256:19e8941d88353ddf11bde409ad270e29d23bf2d3535c4630b27e32fd7a8e1ca2,sha256:e6aea2b85e49862df5d8ad03339f65506ff149eeadaa74bb25ebacad14f7a664
QPLIB_9004,ghcr.io/jij-inc/ommx/v2.8/qplib:9004,published,,40000,0,0,40000,40004,sha256:65c793ac629ccb44e65ef53e08ce7208b3aa8b4a1b6dc796521a07a5c7bd5c86,sha256:f6e50aa13c1661a30f58203ccc1acb2558bdfa9975d8b314507b00db68218873,sha256:c080f0b020edb6898c7628f54f1a9eee73751a0ef0f492a7b7138cb3908eacde
QPLIB_9008,ghcr.io/jij-inc/ommx/v2.8/qplib:9008,published,,1009306,0,0,1009306,1979208,sha256:dbe10ebd9f1e40ace9090dee4aab5cd64b4ab93fc9d3e084b40bfd09885d894d,sha256:a376297d17f376dd681c185539959945b04a0b59e042478fff6bac3729dfa02b,sha256:3e68f10299b76bace10e33a6adc28220ef7ef8ad78313690cd278e45cbdb06b6
QPLIB_9030,ghcr.io/jij-inc/ommx/v2.8/qplib:9030,published,,10000,0,10000,0,5000,sha256:fa94f0b543c5c598f9e04a5dae280a72261024f51a39aa2addec975e2449137f,sha256:2d29c6101f556c6c03fb6f6aecfc6749a241d99e2444624fc84c6f27a1e9a4e4,sha256:ba7baac847bb87f13d93e9676091b9c7c4a2bd7c59bb4c936063ca76ea87a1d5
QPLIB_9048,ghcr.io/jij-inc/ommx/v2.8/qplib:9048,published,,202,0,202,0,2,sha256:9f044116ebb9bc05ee00adc5440063b3ea7c0e385426483eabf10bdca38513a0,sha256:388ef0b22936fbd5a5c960aac3a5c70e1ec38693d2c52346b2a6f2e5e8ed02b5,sha256:85536541c222b1b33375c1b1fde0127d186a27c1c361da92fcae756cb96c1406
