name,status,variables,binaries,integers,continuous,constraints,instance_digest,manifest_digest,detail
neos-5189128-totara,published,36025,35640,0,385,213702,sha256:b300fa17265053d20ba0b9e2c430408698c5018c76490c8eeac794132f54deed,sha256:8d4c68d65ac1bfb10c0cc2bb7c3e5fbfd1dc56c4cd9d9a0f31969c4f3f424671,
neos-5192052-neckar,published,180,24,0,156,57,sha256:fc018f34a1ea88f4e3ae131e9f34358269b2b2e9c5ca787330212b564b0c456b,sha256:90c1cf403a6d10b836aa3269f4b83822c9f5e7b14b2fade513321e67790d2f3b,
neos-5193246-nerang,published,14546,9792,0,4754,42256,sha256:1dd07e748924c429024087ab16d81e5b7c685adcceb0be81b15f5dcaee4e5042,sha256:62dabfac7819c78d2dae73cccbbd0c54117fe2cfb5e1411c87f64d9988d079e8,
neos-5195221-niemur,published,14546,9792,0,4754,42256,sha256:410873d6fa97879cd042cd4cee3451198fbbf0d50b782c75e60b3e9d6410a17b,sha256:7ab7d9016cac36edf19a3d61ba98273d7b3e1acf06d92256272e47a260750755,
neos-5196530-nuhaka,published,14544,9792,0,4752,42124,sha256:3024f2bff689d6319faac20d3ca5198c904feaf2a1e77e8a44b0aaa60dc3e2b8,sha256:2b19226d85be2f5bb9164e47a28fd5a09b1adb4077b5698d9994f15ef3f1e7ca,
neos-520729,published,91149,30708,0,60441,31178,sha256:b7b8902e9c821fae80922a6175521e57ff9fbc72bd4487f751d954fa3a7d5110,sha256:9c1db936acffca0880555c94c70e5ea1369d4722662c570343fbfd3783a114ec,
neos-5221106-oparau,published,25445,25120,0,325,13897,sha256:faf6ae5479eab4b90cdd5b557169f3d09fd806a4f6d1ae92416bca521de94d80,sha256:472a0c5d448a12fc34a9b272fa5c08ba97d7ae8f60451325b961efec7a8bf599,
neos-5223573-tarwin,published,158244,190,0,158054,560182,sha256:1a26bcec7164d3856ebd2516035e57c555bb74c2f925672b80b367e0e0374c46,sha256:00c59aef41731677b8447aa0ef0cb70a48000c87d8882cc4f0e9fb4e90dbc0ad,
neos-5251015-ogosta,published,136971,232,0,136739,486531,sha256:c6f94c86f129741f4fad20921a9e3538f2172b0b9da072eb683f809d9d52805a,sha256:5816ccee261b75d1d6f0bda2b13fccba9ce133694e8baa875ed19d10e5e233eb,
neos-525149,published,3640,3600,0,40,144120,sha256:9b653ce582458cb9b2f9653b18ca085e39d9f529918633b20958fd0601a9b027,sha256:0e8a956ce2fe184f504f7f1295e6c8442fa930da940d602413acb6572a9c97f9,
neos-5260764-orauea,published,12940,12580,0,360,12304,sha256:988d6f7aab5cfd4f8b2025c123737734ec38d24b5c179d6718feb3bfeceae806,sha256:6e0fbf3fbaa3f107b80be777116faacde360ae2f36a99f90035b1d9848709841,
neos-5261882-treska,published,2900,2730,0,170,2971,sha256:f13ea4479e42dc2785e1798fde1d7d81bb6130568065862d8eb826825e2372f0,sha256:4295afa431d12ce200203c41e0cd69a5ec5da67c390b12cc19b66d3aeed91f65,
neos-5266653-tugela,published,23310,22662,0,648,23458,sha256:9138454d01dfe0e33eba39ff234822f2bf55711cc42802781ca520b77169e8a1,sha256:44072bb51794bef1e997a84e328f284913e04655d8c8f7cb2c318e77323c8214,
neos-5273874-yomtsa,published,136971,232,0,136739,486492,sha256:c29e70563412227b14ce4b2a21480e98a0b7cdabfbe7fddcf5e79d703ba6a911,sha256:c59643312483c949076d15f0af5ef7031aaa11769dafd1fe8aba312127aa0bfe,
neos-555001,published,3855,3782,73,0,3474,sha256:18a08935b5235ba86322dc5bc76429035f783f064a05064fca4acde044357478,sha256:1ed7c936e6275fbceeac7bde72d6fd97bc4ab5d46c74819a7210c449a4266594,
neos-555343,published,3815,3800,15,0,3326,sha256:51076a2440503c0ae854e53378e84cf0b574e2f5d2f8aa0f0bc08f50b77558d1,sha256:d0b2e9d4910086ff1233f32fdf33301daad5a6bda9d1393bc59c77ad416d73c9,
neos-555424,published,3815,3800,15,0,2676,sha256:92608d7f89b34d78ae9c137efc0a7b5201e9f6d0332beb63a913f8e8d41b5c21,sha256:97a4d94243f0ad887f753c95c12fea3c0c6220ff340050b9e641b6721b33ca2a,
neos-555884,published,3815,3800,15,0,4331,sha256:a2ae31718bf4af4cfe72a096e5e42ef454bf306c8e3133964583061c51f4125a,sha256:368a9ff0b2acf72d0a87c2c226689883e144a18bca579ee57e1e7011140d862d,
neos-565672,published,190589,175361,0,15228,318334,sha256:891b6b4a8e67a61a54b6de9f4319aa7d645201ea04d8e008e44e3df9d6787498,sha256:442e7a749323f00f0d4036e555f7f816194e9f765c5e33432d4dda63ba864ee8,
neos-574665,published,740,184,64,492,3790,sha256:ad4ae1f309a0ea17ff2e87971b8b1386df6bd6b15e0cd1b5083394b67f95bbb5,sha256:9e8918b29bfca5833173f5dd611f69eed40fd61c3e29460a99925439893cdfaa,
neos-578379,published,17010,17010,0,0,21703,sha256:6abc1d18ae70e31ada4ffe18aa2fb4d9d5c1223db3c7e9ab239b7eb0c9e80584,sha256:158a29d9e86e573f1da466637d7506df1772232ca8c2b0bdfae0452970d8115b,
neos-585192,published,2597,1044,0,1553,2628,sha256:0a811dc32191b29695d34fe96bd40e647693ecb477ef4dece9e8f7e4339a71d3,sha256:a66805060c0b8d71f07c835040c707a3adea241f0ff4a8f87b10fc0a5ce7b245,
neos-585467,published,2116,846,0,1270,2166,sha256:aabfc61f2966829321d6332c70950f4b6423c1029debced15715c048ca14a06d,sha256:9e236bf0fb6b553f5f7cb24aab674e1cc02978bccc9d70d36e5be1283e7cbd94,
neos-595904,published,4508,1148,0,3360,2452,sha256:f41727f5ca0f05685c14e4a946bbfc26ae56aea7534d04e9cb6a9f1c262342ac,sha256:2b9749b67277bc31d12b29cf247ae91ea6602300489ed654911336188938d32e,
neos-619167,published,3452,400,0,3052,6800,sha256:27a1c941a166b8e5094a7ac8ce7ec4b13229b5711bae4e8e595994797d08b556,sha256:9c42ddf5a1bff6f1e4227311081367076aa97491be62a840c23a72aebcd6c7ea,
neos-631517,published,1090,859,0,231,351,sha256:99fb542ce2944a79c5ec92aff04e8fe08368b1fa09523fa32f4cb721d8304af2,sha256:0151b8fbe6d31e4ef41705f89f13a67e17db49cecd124d3ed8832ea8eaf14907,
neos-631710,published,167056,167056,0,0,169576,sha256:bc14e03c4453cf566eb21c29f32109c6bd6ee98598c196f9e0d9d6d32a2682b2,sha256:7e20c12fe3260593f42ab4c2abecdfaadd5f3ea2dbeee4ca7cc6f4f6f7e2c723,
neos-633273,published,11154,11154,0,0,21781,sha256:796226067a7500f68a96345227bd6c7ad000b94bd871e2bbcf6360a1f29b8873,sha256:0f89a00833596bc14b1dd0a62f5cded8d0ff6cbd6baddd54a58202df3104b155,
neos-662469,published,18235,17907,328,0,1085,sha256:1ae07498a57de610334319feae292b92f0c191957b8dbc6d63c30a92cea4889b,sha256:60288625d5ffbc5cc6c979a0e77d1ee17de899f5f64fa1247f50960748a7f9d9,
neos-686190,published,3660,3600,60,0,3664,sha256:80171f61b696a9bd278fb1fd56d4e19cc7e89f630b6dfcc4d254878737a31cb2,sha256:7db05fcbddc844b960801604bc769b8219deefd4e8ac21bc9364eca08e4a7c9e,
neos-691058,published,3006,1755,0,1251,2667,sha256:5fde471b356c647101de280002048cc0fa23e5a02d9b5174c24b7d4a9ed5700d,sha256:01a08aa5da4e259e1a3b903fab54d8198be5be5667727da19d05c000c4bdce6f,
neos-738098,published,9093,8946,0,147,25849,sha256:a771cfee38cbcf0a7548c2845286165d2d09d6ac2cde89bf230c5f308efa2ae1,sha256:08ca86dc097eb4589afe4ac0d320899536007b3c9680fdf7b89cbc95495a1652,
neos-780889,published,182700,182700,0,0,73910,sha256:f789cf172d53ca6ea7b924630c4a4d23027428698fff30d50ea8f552347daaa7,sha256:0bfda3396be28229707534e0f030ba142633c4ac82118912e5e96333f3e1faef,
neos-787933,published,236376,236376,0,0,1897,sha256:13c228a9433edd16371b7bc32be947ec507bc4bfa747b7257f9dd0c17ddec5e0,sha256:a3c887cbf2539c39b51f002b454a92c750a315beff36ca3cb0c3d5469dfb5dc1,
neos-799711,published,41998,910,0,41088,59218,sha256:4477b7442204806e0fc9b0613e32740cf2b6e8481f79734663971c5dfc9e4714,sha256:05f7536cb1719096df803d547b418a0b6dde8bd0725f9d5aac16367df0d3e8a0,
neos-799716,published,30619,910,0,29709,40418,sha256:33f35e5eea5daa352b08a35e268f3feab12913634bd43786538cde61837baf15,sha256:bb4d78ed2c29e90efb0ed38308d32244dff8fc5cece9551501a77135f0358f73,
neos-807639,published,1030,80,0,950,1541,sha256:c73f5cb8bf52c47893c6a5228539866552373632c882c94b8aab1145c8c10cb4,sha256:d5500d10cb4bba6cfa8b0f960b2149bf857d3091c33b61beee2540375d797411,
neos-820879,published,9522,9522,0,0,361,sha256:9b6ad0afcdf8df8ffa0bec9dfbfde5700cbeb927ac44fbb723424bf644fd36e6,sha256:08ae605348b0b6684168da1eef06cd36f726b40a032abc72d559f784bab48b91,
neos-824661,published,45390,15640,0,29750,18804,sha256:134b5acd38d37c5223627f9849132598e303e923195042b2b3bea3ac068de48f,sha256:cab3d51b5ccedb1c626264862df4ca6ef87f030241cb3dd1519bacc408fa3cb1,
neos-826224,published,41820,27540,0,14280,17266,sha256:f38681379129a472635c2c6e756c456a43e817ecc85498b179ce7f679190c43f,sha256:d82829e2263b74f29b78687c476db30767c62db6c2060efef4138c9cf7927447,
neos-826650,published,5912,5792,0,120,2414,sha256:9f6e096e80387177c7f225cf0e87d7f45ea397dd71ef260c95db35ecb53c288c,sha256:9953d14b6b6860e7c8c67748e450e39c37cf89e7c26155b0b5589f17ba1714d9,
neos-827015,published,79347,79347,0,0,7688,sha256:19802bbe86bc5a8d79c674f5366fb50f26fdda3129acdaa4397d1c99c06b2b15,sha256:06f9319b2f25ebe41adb37be2de0f43414f5fdc6d02cb7222794ad6dd2c04395,
neos-827175,published,32504,21350,0,11154,14187,sha256:e51148a016483e3d12141fea3cc79bddff49403e9f7ce2296bccfac927447d18,sha256:cb620d386f6d21928d95000853496dc69c2576178c514fbdc0abafb9da7ca6b3,
neos-829552,published,40971,40971,0,0,5153,sha256:8ca7506a93eb726b2490288f74363edca370025aee11453b0dff4e67fef6c4a7,sha256:d6e2ce4a2d0d81b2b4361856a5f3b92d9c129157d51d453884b6b3a70f4cb257,
neos-831188,published,4612,4612,0,0,2185,sha256:784d72f2a77d06794094fd5c8ab40ac7e279d951d973245d7e7f596eff594bcc,sha256:c7f0a9d0ce056289139ec8e2b87f927de751345254d78250c37ad5115b6e843d,
neos-848198,published,10164,462,0,9702,924,sha256:f24ce71313ce23882d30c1c7eb88213a4c6fa5428af88f444de9b1f39ebf9010,sha256:317d00035c2f3af3f2bab014dd49c7c0b0d3b2e60c08464359472089d4fc7308,
neos-848589,published,550539,747,0,549792,1484,sha256:8226b935376ea8bcb9922f63816faea975034d0267f0f5e65352223090ac08bd,sha256:113a2751c7f92ae7ad68167d01d3e272e0d552997c32cfef36decd20bd5482d0,
neos-850681,published,2594,2479,16,99,2067,sha256:95c349ed63a87101c6386d36012dbc8e213ff100d8a0e8b876e52545d00f4952,sha256:ecae21140e87815be9dedf734e9b71c3961a7022f1ed6074e31929d1bee57a50,
neos-859770,published,2504,2504,0,0,2065,sha256:10484ad54897d05e8e4e4fc87d6c8113dca344bfe0b5760b8bbb56178898df95,sha256:b8e2fbfeafdee5b4e6b950304cd44448e1d50401fd7a10ee263d84879fed9704,
neos-860300,published,1385,1384,0,1,850,sha256:26c957855f690edb6f02d9d4a39946bbb80de69ea1983c859cdbc0bc95051ff9,sha256:4f1a5a35ce43ed7f68b3be8f6aa910e2eba21c99a29183c2e87275881bd149e9,
neos-872648,published,175219,87575,0,87644,93291,sha256:823d9a3a5188d8d7e51815a2212e5bfa2f9d6989163eb2bc454799647648e860,sha256:50443ae1c2310903b51297e0e8eaaea16a04a5edccd88b3b8502b9bbb23afb7c,
neos-873061,published,175288,87644,0,87644,93360,sha256:5db20c59d4eab5dc6df4d59b55815ef5b680d50dfcba5ac8ec79256267cba4a5,sha256:508cc2b2cbf7f655e36424a49348d9a8266176389848be1d97891854031b3ec4,
neos-876808,published,87268,87268,0,0,85808,sha256:1133eccacd384e9335b8c3caf1fcfb8d9f3212fc82413a8016c5bbf89ec415f3,sha256:3b1357f26ab3e7aa63e0644d42e32e043a694986513659479880d33ab43f188a,
neos-885086,published,4860,2430,0,2430,11574,sha256:80369cdd01ef56f5a4a183d2559c4d6468815fead62eddb61e5aaf4438d7314b,sha256:787d526e15d7c4492243f95c7ce5fc86a2a2982fba390f8b3de2f0eed41a7a81,
neos-885524,published,91670,91670,0,0,65,sha256:e357c747cbac87d97e6876c64f8ceaa11ee96a204d3ce2c088190a1c3e249f76,sha256:fe92f1637fc2027a0a9845500060c22efc2cd4bc1fdd3f1c89598ac0f19d27bb,
neos-911970,published,888,840,0,48,107,sha256:4e3bdc14e0c4211473316dee91ec19ac75cf6a160a053512c50e4d8434bd4cad,sha256:4b00b79fdc05073e1d73bfd02709f9775dd1a46d26a13cb53ecdca48df1e478b,
neos-913984,published,76000,76000,0,0,1076,sha256:2fbc4f1ec8792326c3c170a4ab2625c19afc2de43e668c21b6e777a7534f6895,sha256:1a0739aa3c0b1dab335fa29f607822a3586760cc8d92ac47022df90f653bd4eb,
neos-914441,published,15007,15006,0,1,15129,sha256:0cf5d9d9c39fdd7bf91e205a3ec9dde11eccab29dc70aad368a349140a1f1b3b,sha256:eef85c44473514249b09a7dd3d135f6691a1290a3fcd3dfdb16938779735d939,
neos-932721,failed,,,,,,,,"Multiple objective names found. This means the MPS file is for a multi-objective problem, which is not supported."
neos-933562,published,3032,3024,0,8,3200,sha256:993c1c1d974ebc9da538f3fa6383bbb14e5ccb196163216d09b6eed3beab76a5,sha256:3fef6f12c3e824fa4e574a157bc4912052b1cbbf4d8249f2f8ae0cc7ab3bef60,
neos-933638,failed,,,,,,,,"Multiple objective names found. This means the MPS file is for a multi-objective problem, which is not supported."
neos-933966,failed,,,,,,,,"Multiple objective names found. This means the MPS file is for a multi-objective problem, which is not supported."
neos-935234,failed,,,,,,,,"Multiple objective names found. This means the MPS file is for a multi-objective problem, which is not supported."
neos-935769,failed,,,,,,,,"Multiple objective names found. This means the MPS file is for a multi-objective problem, which is not supported."
neos-941313,published,167910,167910,0,0,13189,sha256:284e2eb6d8af6bf1d420ee2163c0faff116d79de1d4e162bd86638d2dca7493e,sha256:51a7695078c1ccaed794b2d337fb11aa134b08914d76574b467a38e6bd75caf7,
neos-948346,published,57855,57855,0,0,1570,sha256:4717013aafa1e1dadfd9d36f3868d10e64dc25639dce77dc1b002041055817dd,sha256:002d161edc4294eefe01ba9d9ff20bef4c813a8cfab6f89f8baffa11f260aafa,
neos-950242,published,5760,5520,240,0,34224,sha256:00f78d08b8d70d3e685e1cd2182b065263cef3aa374a3eb4fe4c89f75f085d6d,sha256:d33f1e1e495b7d9aea09665693071c593f8139a7e4462e587b3a3194881b3e6f,
neos-952987,published,31329,31329,0,0,354,sha256:a58ae9c1321eb8a27fcce79dee3d72fa04d29e6641385d0ad542b0dc91da6573,sha256:5e924a8591516183189dc7e168da577a19dda31bbe9941e65ef5534957f57e8a,
neos-953928,published,23305,23305,0,0,12498,sha256:947b70aa26427039541e991c48085d4b385bfc2daccdc53cc2002d69385fff1f,sha256:35d75df89b52c3b6149dd7ecd54c7c6ee3dbeb91d668a4df904d75e4a2b0e10e,
neos-954925,published,84718,84718,0,0,2989,sha256:1022d21f3600ef0cb80c3b70ac402588d3a3ae524d68ee0080ba6ba77e5db1e4,sha256:826af899e75d4bbf2c15a967c6f317ad92676a98fd0181e5c4045b0965830bf2,
neos-956971,published,57756,57756,0,0,2527,sha256:598dc18d47bd69d6959aaa9f7688f81beadb03405031eb3c3d3440da7a1f6fab,sha256:6f15892502b27867109e7c168481ad3c130fd0c3912bfa21de05865daf00aa2a,
neos-957143,published,57756,57756,0,0,2767,sha256:36b3c8d02bfb66456614cf284d57ac95257f0de6e7ba3ae3f42b1fbb0f1bdaba,sha256:eb106dd3a54023406261d5f2d3f3c70c164ae2527e7d1c2fbc3b5eb7db107672,
neos-957323,published,57756,57756,0,0,3757,sha256:6b971a8b33bc68360a4d998125a26349746e37d8648ba45425d9409b2b68ed0a,sha256:daba2ac1eeecc2c3b71c162710fb5e2e22f854b5005b7bb518c054fe210e30a3,
neos-960392,published,59376,59376,0,0,4744,sha256:c1a3523eecbf68307d76c101d5898b572492d4f5ba338257eb1536112c877e44,sha256:5ff3664ea97cc8f23c67057541e31720acafdd531b2fb00e8ad55ab369230adb,
neos-983171,failed,,,,,,,,"Multiple objective names found. This means the MPS file is for a multi-objective problem, which is not supported."
neos16,published,377,336,41,0,1018,sha256:e3273a5c22641ee928b834aea5e3a29d320d7f710ed520c3adb29b5c8565dd9e,sha256:a8a78880afb9bed5c16865a72533915bf78564008ffc2908baaec17306039f6f,
neos17,published,535,300,0,235,486,sha256:c302f3be0155dc2df05687fcb962266a7655ac04d3f0942c3b312d333906bce9,sha256:996290cec122f76fb43dd963d0ba37547a0f312835d38308747d67f9f738105d,
neos18,published,3312,3312,0,0,11402,sha256:e9adcac82297f4e0ba0965373e3b3a7afd1e064f79148eb463e00bf09638a848,sha256:fb395a6d20231e51f076bf349ee1c14317a5c862a9537a228e9b2df0354c6f11,
neos2,published,2101,1040,0,1061,1103,sha256:52d2b02b09bfb0ae0b058a3d2e5e25f1c6ed896512b2fa489dc2aa976d6e6ed4,sha256:8220b1aaea62f4233cc0f19bafea78c18ff0158f19e6faacd4da8f7c007e8cbd,
neos22,published,3240,454,0,2786,5208,sha256:5d4a2758b203dbc5531ae0751254e9f41e8d06d096347d13578f31a6a7ba51f8,sha256:d80c61b5cd225816990ee13703cf4bb7ad4efcacb96061a52d6de98dc38055cd,
neos4,published,22884,17172,0,5712,38577,sha256:c8be75f080e62470d3982263129497465d4f5e37b779c6b1e403dc6eb2873c57,sha256:c7c121af7e42ede7410f119c42a3f1fbc24df9a24a8a88dc4c71b338d1d906f0,
neos5,published,63,53,0,10,63,sha256:4339f9a0a5668c5327bde098bce0e6a3f397c7e28196f7a5831f3c430053185d,sha256:ddddd921815b12a8b5b2396be8bffadf08c0b5324557d9812c5a1026376a7f01,
neos6,published,8786,8340,0,446,1036,sha256:76252fc0ee4a2317a36e28ca58ceecfff365306afeb1cdc198e3570b7502b563,sha256:fe32574cde16fd7526f64253fd96ea58e9dffbafc9134356cd6709d56e8154c3,
neos8,published,23228,23224,4,0,46324,sha256:33b9d3736a3db2124e796573e923067b36abb965e2b3e06e1530178d0e1e54c6,sha256:b6ea2e271a349ee9da13f99b11a77d99b7f1f50beabe8e2707aed8821377ccc3,
neos859080,published,160,80,80,0,164,sha256:dbed6f75a6056f447c27ad16b1730fc95aca7057548dfb7a3015eae5ee95f06f,sha256:b86a94dd78546f2bb6231571c72fc65220ff07bc1adf9077af9b6c4d84b83b21,
neos9,published,81408,2099,0,79309,31600,sha256:eed54655f9ade0a175d7b288620255161c75530e1641cd67f41da25674d95a28,sha256:666a7468c1aac55f8ce55864bc0fc06c6978242254fe605d8be173a4c697fe22,
net12,published,14115,1603,0,12512,14021,sha256:e74334e2fc03bddca8181ff91102d5d87e88590870b1a6f7f963582466f636e8,sha256:7e8810381c29916355b2b47acac4a95eac73144cf3c1fe8c2dd21d240778f394,
netdiversion,published,129180,129180,0,0,119589,sha256:8524103552ea3d81e23dbd6ca2eb6dd4efd398d0ee268898f28c0dcb29eb8515,sha256:6045393bc98a733163f7c0af129f345b8736b33b41c05a2ba11ac12e763c7276,
newdano,published,505,56,0,449,576,sha256:7702e3a78612ca966bdd338c2e5fd70a168c80dfba12a2cb4252782a6650b648,sha256:a1e00c8fe3b7e2ebb7f342ed31f05bd4a601d6a6840aee247628c03761e61740,
nexp-150-20-1-5,published,4470,2235,0,2235,4620,sha256:28edfac896db67a71f7b45921fdbf67cf79cd800b4f88b370639493a0eb297d1,sha256:afbf9bf74cc03cf905c0dda715e42ef9ec8d9f638222f3d8d909fc2efbacfa56,
nexp-150-20-8-5,published,20115,17880,0,2235,4620,sha256:7cd2efcbf7f1fb664b5982add107037e60fb02c7d4ee89fd080b50b723234da8,sha256:7b74739bff85bb5487db3bca8a56cf16a261838a1b71ed6a42dfc65bbaaff370,
nexp-50-20-1-1,published,490,245,0,245,540,sha256:b8bfc0fc44bc968cadb92ce8f53d99c83087a028ccba2f5d95302e0fd60aed41,sha256:eebda63e84dae7bfa2cb36e5017a35a4e5569274d85eaa973c0cd04e119a457e,
nexp-50-20-4-2,published,1225,980,0,245,540,sha256:cc9ee127f56f3abe4a8ad5573b73f439fca1742eeceb99330b5c50b4d3e09e91,sha256:935edd7b47cbcab88105f918ef429344d52a2e531f642cf4cc448a7a61ae60f6,
nh97_potential,published,1180,630,328,222,1916,sha256:27b13aff9000f232049e34c06e33c24b57a5ae7820fdfaf0adc0871c58bfeff7,sha256:120ad2a2018ebfcec7117623b6884a12d9ca677b8bbe918adfaae00bbed3cc2b,
nh97_tension,published,1576,257,361,958,737,sha256:6c42db79d364153bf7eef97d95c8488c0161791704002c3b819edde6aee7b3eb,sha256:7727bedeedad38422d6737f4ddbd499b88e19128195d0f951fb4d99f4182fddc,
nj1,published,78084,14280,0,63804,97579,sha256:e75cebd10229a739a8f4f8ddf301724b6c71e5aa1ca0e5810dd961c6cd200736,sha256:f2a8726700638f026e8e9214e2d5f543a28a7dfa0257d8caf0460e51cf7ad096,
nj2,published,85224,14280,0,70944,118975,sha256:fae1ffa6174938dd517004ffbae3432f0723ac748dd4db59b0b9b5c2f406f0cd,sha256:7e4618e7c90d306449f88fdffde1e05394aa305eb2da773e6bbea8e2ec4fd202,
nj3,published,85224,14280,0,70944,118986,sha256:d0ccfaf68b2c2ce3b32bfb83b44bd9ae939aef07129e3264bfd4ff14d13ea0d1,sha256:f31d8e6a9195bce20b6c8d5466333d3ce08398579651a4ce6d2a62e7c0190e52,
no-ip-64999,published,2232,2187,45,0,2547,sha256:04f6d4f5e427eb019140b5cd90d68b49a009a796ecb6a20bd8f15b917d4a662d,sha256:d352ac12d1652dac7a0bc5ca8c42c322ef67108bcf0c2af3be14d50fb36f1c68,
no-ip-65059,published,2232,2187,45,0,2547,sha256:333095fc4895b4de05cc527b21b047dcc102138f27d5fd564f3ec72e14247388,sha256:dca7c495f24898a1da4e58b0c6b5045ab9425e96da904bd13897c07e310bd8f2,
noswot,published,128,75,25,28,182,sha256:1868cdf80d9b1b9c6d29993a0aa07bbe4ca7a738284251f26a7f9ccf87c3386a,sha256:1712ff56d72112712687857339b13890ee3f21161309ce6f0992843636db07bb,
npmv07,published,220686,1880,0,218806,76342,sha256:bc1fc017d6c2b11e67b502ea2daf91b16bd164718511ae62115f90c8b25023cd,sha256:7081852f7deb1baa278ed35bade4d505b0f21e6830b5a8081dd8318f9301d06f,
ns1111636,published,360822,13200,0,347622,13895,sha256:144c947dc92551303116bbfeaa45e6cbc0ae2d38b63e4f3f1fe392c568de550e,sha256:36adc160d86e55c1a7ea8a46c2de21f036674c32f69323b45050a35556e8d3a0,
ns1116954,published,12648,7482,0,5166,131991,sha256:b7ef8b927f75e7e1abb85805112eb96d0360bea892bdff9f1f668d2eb6354b80,sha256:5fea1d8b41c8b9243f6f88ba10a81ba34864bf307d3f03aa24315a94c5be0168,
ns1208400,published,2883,2880,0,3,4289,sha256:566963312a1ad26a91b12b1b7f4f0918fa0a2e05fd0d55063d0d301130adc595,sha256:ed74b3046ee0067e59b36c6ae6c0d70b72e7f8de9154bfc91b676e3d963eeea1,
ns1430538,published,33616,1680,0,31936,34960,sha256:8a04470af31a6a390f842e9d6080223a3469b1cea4fb047b4c2f429d7e8efbb4,sha256:a6622e63a1d8d2303cd28b0783450e981991ab3914cfd9539cb2da8f8fb8a54e,
ns1456591,published,8399,8000,19,380,1997,sha256:f3ea370f2e48b4516edb4b234f75e1bfa7d1df4c2f10692c2dd03d8efaeec934,sha256:604f49233cc1e2640d9f4d475965ead8c6068bca33149c5e89ebfe0158ef1461,
ns1631475,published,22696,22470,211,15,24496,sha256:46a7d26108c5cb2ed0fd489dd89d7fb9a3af971bf8ee7ab7cb814ca160b11842,sha256:899355d4fc6a5fc268c5e32fbae31d99cba0e8c9a95ed0433ecc935dee632028,
ns1644855,published,30200,10000,0,20200,50698,sha256:410cd4ca0b115a68cc55a81def75c64e24fca6406b8f616c93ad96133f2e4fe8,sha256:92207bc550bb0814ebbc26537ff832146ef1a96f89a84f2fc1fefbb9dea4a324,
ns1679495,published,341780,10580,0,331200,14928,sha256:52f973286d64052f4a01b7ec440368ef827eeb39f850ebc7eb51084afb61d3c4,sha256:a49f820f005c59adf2876e92127dfcf9359db7cc82d77b9b1460be52d61ab6a2,
ns1690781,published,5736,2880,0,2856,11181,sha256:a23935ce7fbb00c43c2ad68e202d8bb5243c63220488f614f1e318c5f74d000e,sha256:5d43ea9d1545d9641fc8287789d9f343fe8ebe0afe2350fa4e58c7c14fbca98a,
ns1760995,published,17956,17822,0,134,615388,sha256:bde7798497ee08d8a82823a74c121a0646776b47b6276b194bf6bb76fe570139,sha256:4bc0415931c7912f83bc98900e5205851d4dd85e1d77b0d54fc1b7662d205bfc,
ns1828997,published,27275,27275,0,0,81725,sha256:fd93553fedb2097e0caf0eb89ccd43d89ce8bcc52f478f039e480798ec95521e,sha256:c981848abd4e6d1e88aca93b4c41d744739045ba02bbc7e887a0215ab8ae7e70,
ns1830653,published,1629,1458,0,171,2932,sha256:0070d91cadf4af04ebd94d862e6334dd1a87172c08492938edfd7db8dd42b1d6,sha256:9bcd9c55da970ad6d2fe13d4b576d3c763a074a5d271ffd4c64b55f9fe97a69e,
ns1849932,published,128521,128164,0,357,128880,sha256:341c17048678b4aff100a26825b82646947ad40488b85299076d2286552f3d50,sha256:eee96290bf92f3e2014b812057012c3914e53807fbb4adab885435aaa674b67d,
ns1856153,published,11998,11956,0,42,35407,sha256:1067f38ef052b98f19135f28f491d9b239fbd20716da5f584a0232250f355f94,sha256:8063d61060281d7c352558db57ba1163ce44a67a01338adea8d5b46c96ab48af,
ns1904248,published,38458,38416,0,42,149437,sha256:9b4dc57d0d009ea9570e795bfc5c7f04129db1761477ff47da3467d86f08193d,sha256:5edfca92b2b59891c7f853b7cb00b72b511d2f9da1cdf1558e553b5cc9e4d432,
ns1905797,published,18192,17676,4,512,51884,sha256:191b710cb9e84d060407ffc75935c3d90508d6178362939e444a8bbb31422446,sha256:6a315aa4f0f4262d74c5cbf39b6bf30dad5945332de97ee2bd0bc9bb34c78b3d,
